timestamp,lat,lon,speed_kmh
2025-05-04T17:20:49,32.475923392921686,-111.29420321434736,15.3576
2025-05-04T17:20:50,32.47593102045357,-111.29429910331964,24.5412
2025-05-04T17:20:51,32.47593001462519,-111.29441200755537,31.1364
2025-05-04T17:20:52,32.475933535024524,-111.29451141692698,32.25600000000001
2025-05-04T17:20:53,32.47595893219113,-111.29462046548724,34.5492
2025-05-04T17:20:54,32.47600872069597,-111.29473563283682,38.4228
2025-05-04T17:20:55,32.476066974923015,-111.29483085125685,39.2652
2025-05-04T17:20:56,32.476109219715,-111.29493780434132,38.97
2025-05-04T17:20:57,32.476100251078606,-111.29505020566285,35.8128
2025-05-04T17:20:58,32.47603629715741,-111.29514995031059,34.578
2025-05-04T17:20:59,32.47596303932369,-111.29519169218838,29.8152
2025-05-04T17:21:00,32.47588215395808,-111.29515380598605,26.514000000000003
2025-05-04T17:21:01,32.4758430942893,-111.29510669969022,23.1552
2025-05-04T17:21:02,32.47577469795942,-111.29504173994064,28.8072
2025-05-04T17:21:03,32.47569917701185,-111.29496579989791,34.1064
2025-05-04T17:21:04,32.475628266111016,-111.29489614628255,35.6112
2025-05-04T17:21:05,32.47558677569032,-111.2948280852288,30.221999999999998
2025-05-04T17:21:06,32.47554210014641,-111.29477066919208,27.198
2025-05-04T17:21:07,32.475504130125046,-111.29472649656236,23.2848
2025-05-04T17:21:08,32.47546473518014,-111.29469908773899,21.0996
2025-05-04T17:21:09,32.47541016899049,-111.29465198144317,24.858
2025-05-04T17:21:10,32.47533758170903,-111.29457687959075,32.288399999999996
2025-05-04T17:21:11,32.475265162065625,-111.29452901892364,33.300000000000004
2025-05-04T17:21:12,32.47517597861588,-111.2945016939193,34.6284
2025-05-04T17:21:13,32.475073216483,-111.2944948207587,37.2348
2025-05-04T17:21:14,32.47497238218784,-111.29450798034668,38.7216
2025-05-04T17:21:15,32.47488001361489,-111.29453958012164,38.2896
2025-05-04T17:21:16,32.4748210888356,-111.2945947330445,32.580000000000005
2025-05-04T17:21:17,32.474803654477,-111.29470378160477,31.377599999999997
2025-05-04T17:21:18,32.47477691620588,-111.29480184987187,32.9796
2025-05-04T17:21:19,32.47480306774378,-111.29493277519941,35.6544
2025-05-04T17:21:20,32.474794182926416,-111.29504618234932,37.3068
2025-05-04T17:21:21,32.47482259757817,-111.29516570828855,38.6532
2025-05-04T17:21:22,32.47491639107466,-111.2952163349837,34.5672
2025-05-04T17:21:23,32.47504555620253,-111.29519957117736,38.3544
2025-05-04T17:21:24,32.475151335820556,-111.2951478548348,40.046400000000006
2025-05-04T17:21:25,32.47524521313608,-111.29514710046351,38.3364
2025-05-04T17:21:26,32.47534847818315,-111.29515187814832,39.564
2025-05-04T17:21:27,32.475456269457936,-111.29520518705249,42.098400000000005
2025-05-04T17:21:28,32.47554721310735,-111.2952958792448,44.154
2025-05-04T17:21:29,32.47563153505325,-111.2953706458211,43.2828
2025-05-04T17:21:30,32.47575097717345,-111.29539562389255,44.730000000000004
2025-05-04T17:21:31,32.47587519697845,-111.29537894390523,45.828
2025-05-04T17:21:32,32.47598282061517,-111.29536737687886,44.0568
2025-05-04T17:21:33,32.476067058742046,-111.29536863416433,38.257200000000005
2025-05-04T17:21:34,32.47611617669463,-111.29536922089756,27.244799999999998
2025-05-04T17:21:35,32.476173089817166,-111.29535757005215,25.3692
2025-05-04T17:21:36,32.47623226605356,-111.29536838270724,26.5896
2025-05-04T17:21:37,32.47632463462651,-111.29534541629255,31.125600000000002
